Consumption (kwh), Estimated Cost Inc. Tax (p), Start, End
0.096000, 3.13598880000, 2025-05-06T22:30:00+01:00, 2025-05-06T23:00:00+01:00
0.091000, 2.97265605000, 2025-05-06T23:00:00+01:00, 2025-05-06T23:30:00+01:00
0.679000, 22.18058745000, 2025-05-06T23:30:00+01:00, 2025-05-07T00:00:00+01:00
0.059000, 1.92732645000, 2025-05-07T00:00:00+01:00, 2025-05-07T00:30:00+01:00
0.067000, 2.18865885000, 2025-05-07T00:30:00+01:00, 2025-05-07T01:00:00+01:00
0.060000, 1.95999300000, 2025-05-07T01:00:00+01:00, 2025-05-07T01:30:00+01:00
0.309000, 4.26479791500, 2025-05-07T01:30:00+01:00, 2025-05-07T02:00:00+01:00
0.078000, 1.07655093000, 2025-05-07T02:00:00+01:00, 2025-05-07T02:30:00+01:00
2.538000, 35.02931103000, 2025-05-07T02:30:00+01:00, 2025-05-07T03:00:00+01:00
3.794000, 52.36454139000, 2025-05-07T03:00:00+01:00, 2025-05-07T03:30:00+01:00
2.595000, 35.81602132500, 2025-05-07T03:30:00+01:00, 2025-05-07T04:00:00+01:00
2.374000, 32.76579369000, 2025-05-07T04:00:00+01:00, 2025-05-07T04:30:00+01:00
1.049000, 14.47822981500, 2025-05-07T04:30:00+01:00, 2025-05-07T05:00:00+01:00
0.620000, 8.55719970000, 2025-05-07T05:00:00+01:00, 2025-05-07T05:30:00+01:00
0.711000, 9.81317578500, 2025-05-07T05:30:00+01:00, 2025-05-07T06:00:00+01:00
0.414000, 5.71400109000, 2025-05-07T06:00:00+01:00, 2025-05-07T06:30:00+01:00
0.248000, 3.42287988000, 2025-05-07T06:30:00+01:00, 2025-05-07T07:00:00+01:00
0.075000, 1.03514512500, 2025-05-07T07:00:00+01:00, 2025-05-07T07:30:00+01:00
0.073000, 1.00754125500, 2025-05-07T07:30:00+01:00, 2025-05-07T08:00:00+01:00
0.071000, 0.97993738500, 2025-05-07T08:00:00+01:00, 2025-05-07T08:30:00+01:00
0.288000, 9.40796640000, 2025-05-07T08:30:00+01:00, 2025-05-07T09:00:00+01:00
0.083000, 2.71132365000, 2025-05-07T09:00:00+01:00, 2025-05-07T09:30:00+01:00
0.068000, 2.22132540000, 2025-05-07T09:30:00+01:00, 2025-05-07T10:00:00+01:00
0.109000, 3.56065395000, 2025-05-07T10:00:00+01:00, 2025-05-07T10:30:00+01:00
0.164000, 5.35731420000, 2025-05-07T10:30:00+01:00, 2025-05-07T11:00:00+01:00
0.100000, 3.26665500000, 2025-05-07T11:00:00+01:00, 2025-05-07T11:30:00+01:00
0.156000, 5.09598180000, 2025-05-07T11:30:00+01:00, 2025-05-07T12:00:00+01:00
0.080000, 2.61332400000, 2025-05-07T12:00:00+01:00, 2025-05-07T12:30:00+01:00
0.098000, 3.20132190000, 2025-05-07T12:30:00+01:00, 2025-05-07T13:00:00+01:00
0.093000, 3.03798915000, 2025-05-07T13:00:00+01:00, 2025-05-07T13:30:00+01:00
0.106000, 3.46265430000, 2025-05-07T13:30:00+01:00, 2025-05-07T14:00:00+01:00
0.109000, 3.56065395000, 2025-05-07T14:00:00+01:00, 2025-05-07T14:30:00+01:00
0.132000, 4.31198460000, 2025-05-07T14:30:00+01:00, 2025-05-07T15:00:00+01:00
0.159000, 5.19398145000, 2025-05-07T15:00:00+01:00, 2025-05-07T15:30:00+01:00
0.103000, 3.36465465000, 2025-05-07T15:30:00+01:00, 2025-05-07T16:00:00+01:00
0.110000, 3.59332050000, 2025-05-07T16:00:00+01:00, 2025-05-07T16:30:00+01:00
0.116000, 3.78931980000, 2025-05-07T16:30:00+01:00, 2025-05-07T17:00:00+01:00
0.099000, 3.23398845000, 2025-05-07T17:00:00+01:00, 2025-05-07T17:30:00+01:00
0.230000, 7.51330650000, 2025-05-07T17:30:00+01:00, 2025-05-07T18:00:00+01:00
0.480000, 15.67994400000, 2025-05-07T18:00:00+01:00, 2025-05-07T18:30:00+01:00
0.397000, 12.96862035000, 2025-05-07T18:30:00+01:00, 2025-05-07T19:00:00+01:00
0.247000, 8.06863785000, 2025-05-07T19:00:00+01:00, 2025-05-07T19:30:00+01:00
0.385000, 12.57662175000, 2025-05-07T19:30:00+01:00, 2025-05-07T20:00:00+01:00
0.153000, 4.99798215000, 2025-05-07T20:00:00+01:00, 2025-05-07T20:30:00+01:00
0.104000, 3.39732120000, 2025-05-07T20:30:00+01:00, 2025-05-07T21:00:00+01:00
0.112000, 3.65865360000, 2025-05-07T21:00:00+01:00, 2025-05-07T21:30:00+01:00
0.200000, 6.53331000000, 2025-05-07T21:30:00+01:00, 2025-05-07T22:00:00+01:00
0.185000, 6.04331175000, 2025-05-07T22:00:00+01:00, 2025-05-07T22:30:00+01:00
0.122000, 3.98531910000, 2025-05-07T22:30:00+01:00, 2025-05-07T23:00:00+01:00
1.122000, 36.65186910000, 2025-05-07T23:00:00+01:00, 2025-05-07T23:30:00+01:00
0.126000, 4.11598530000, 2025-05-07T23:30:00+01:00, 2025-05-08T00:00:00+01:00
0.605000, 19.76326275000, 2025-05-08T00:00:00+01:00, 2025-05-08T00:30:00+01:00
0.089000, 2.90732295000, 2025-05-08T00:30:00+01:00, 2025-05-08T01:00:00+01:00
0.072000, 2.35199160000, 2025-05-08T01:00:00+01:00, 2025-05-08T01:30:00+01:00
0.081000, 1.11795673500, 2025-05-08T01:30:00+01:00, 2025-05-08T02:00:00+01:00
0.082000, 1.13175867000, 2025-05-08T02:00:00+01:00, 2025-05-08T02:30:00+01:00
2.406000, 33.20745561000, 2025-05-08T02:30:00+01:00, 2025-05-08T03:00:00+01:00
3.723000, 51.38460400500, 2025-05-08T03:00:00+01:00, 2025-05-08T03:30:00+01:00
3.473000, 47.93412025500, 2025-05-08T03:30:00+01:00, 2025-05-08T04:00:00+01:00
0.631000, 8.70902098500, 2025-05-08T04:00:00+01:00, 2025-05-08T04:30:00+01:00
0.972000, 13.41548082000, 2025-05-08T04:30:00+01:00, 2025-05-08T05:00:00+01:00
0.535000, 7.38403522500, 2025-05-08T05:00:00+01:00, 2025-05-08T05:30:00+01:00
0.530000, 7.31502555000, 2025-05-08T05:30:00+01:00, 2025-05-08T06:00:00+01:00
1.355000, 18.70162192500, 2025-05-08T06:00:00+01:00, 2025-05-08T06:30:00+01:00
0.733000, 10.11681835500, 2025-05-08T06:30:00+01:00, 2025-05-08T07:00:00+01:00
0.087000, 1.20076834500, 2025-05-08T07:00:00+01:00, 2025-05-08T07:30:00+01:00
0.084000, 1.15936254000, 2025-05-08T07:30:00+01:00, 2025-05-08T08:00:00+01:00
0.105000, 1.44920317500, 2025-05-08T08:00:00+01:00, 2025-05-08T08:30:00+01:00
0.113000, 3.69132015000, 2025-05-08T08:30:00+01:00, 2025-05-08T09:00:00+01:00
0.111000, 3.62598705000, 2025-05-08T09:00:00+01:00, 2025-05-08T09:30:00+01:00
0.125000, 4.08331875000, 2025-05-08T09:30:00+01:00, 2025-05-08T10:00:00+01:00
0.098000, 3.20132190000, 2025-05-08T10:00:00+01:00, 2025-05-08T10:30:00+01:00
0.087000, 2.84198985000, 2025-05-08T10:30:00+01:00, 2025-05-08T11:00:00+01:00
0.079000, 2.58065745000, 2025-05-08T11:00:00+01:00, 2025-05-08T11:30:00+01:00
0.085000, 2.77665675000, 2025-05-08T11:30:00+01:00, 2025-05-08T12:00:00+01:00
0.067000, 2.18865885000, 2025-05-08T12:00:00+01:00, 2025-05-08T12:30:00+01:00
0.082000, 2.67865710000, 2025-05-08T12:30:00+01:00, 2025-05-08T13:00:00+01:00
0.078000, 2.54799090000, 2025-05-08T13:00:00+01:00, 2025-05-08T13:30:00+01:00
0.118000, 3.85465290000, 2025-05-08T13:30:00+01:00, 2025-05-08T14:00:00+01:00
0.108000, 3.52798740000, 2025-05-08T14:00:00+01:00, 2025-05-08T14:30:00+01:00
0.077000, 2.51532435000, 2025-05-08T14:30:00+01:00, 2025-05-08T15:00:00+01:00
0.090000, 2.93998950000, 2025-05-08T15:00:00+01:00, 2025-05-08T15:30:00+01:00
0.082000, 2.67865710000, 2025-05-08T15:30:00+01:00, 2025-05-08T16:00:00+01:00
0.081000, 2.64599055000, 2025-05-08T16:00:00+01:00, 2025-05-08T16:30:00+01:00
0.096000, 3.13598880000, 2025-05-08T16:30:00+01:00, 2025-05-08T17:00:00+01:00
0.094000, 3.07065570000, 2025-05-08T17:00:00+01:00, 2025-05-08T17:30:00+01:00
0.117000, 3.82198635000, 2025-05-08T17:30:00+01:00, 2025-05-08T18:00:00+01:00
0.093000, 3.03798915000, 2025-05-08T18:00:00+01:00, 2025-05-08T18:30:00+01:00
0.491000, 16.03927605000, 2025-05-08T18:30:00+01:00, 2025-05-08T19:00:00+01:00
0.821000, 26.81923755000, 2025-05-08T19:00:00+01:00, 2025-05-08T19:30:00+01:00
0.191000, 6.23931105000, 2025-05-08T19:30:00+01:00, 2025-05-08T20:00:00+01:00
0.324000, 10.58396220000, 2025-05-08T20:00:00+01:00, 2025-05-08T20:30:00+01:00
0.417000, 13.62195135000, 2025-05-08T20:30:00+01:00, 2025-05-08T21:00:00+01:00
0.164000, 5.35731420000, 2025-05-08T21:00:00+01:00, 2025-05-08T21:30:00+01:00
0.309000, 10.09396395000, 2025-05-08T21:30:00+01:00, 2025-05-08T22:00:00+01:00
0.229000, 7.48063995000, 2025-05-08T22:00:00+01:00, 2025-05-08T22:30:00+01:00
0.224000, 7.31730720000, 2025-05-08T22:30:00+01:00, 2025-05-08T23:00:00+01:00
0.200000, 6.53331000000, 2025-05-08T23:00:00+01:00, 2025-05-08T23:30:00+01:00
0.205000, 6.69664275000, 2025-05-08T23:30:00+01:00, 2025-05-09T00:00:00+01:00
0.194000, 6.33731070000, 2025-05-09T00:00:00+01:00, 2025-05-09T00:30:00+01:00
0.195000, 6.36997725000, 2025-05-09T00:30:00+01:00, 2025-05-09T01:00:00+01:00
0.205000, 6.69664275000, 2025-05-09T01:00:00+01:00, 2025-05-09T01:30:00+01:00
0.181000, 2.49815023500, 2025-05-09T01:30:00+01:00, 2025-05-09T02:00:00+01:00
0.205000, 2.82939667500, 2025-05-09T02:00:00+01:00, 2025-05-09T02:30:00+01:00
2.602000, 35.91263487000, 2025-05-09T02:30:00+01:00, 2025-05-09T03:00:00+01:00
3.931000, 54.25540648500, 2025-05-09T03:00:00+01:00, 2025-05-09T03:30:00+01:00
3.760000, 51.89527560000, 2025-05-09T03:30:00+01:00, 2025-05-09T04:00:00+01:00
1.543000, 21.29638570500, 2025-05-09T04:00:00+01:00, 2025-05-09T04:30:00+01:00
0.749000, 10.33764931500, 2025-05-09T04:30:00+01:00, 2025-05-09T05:00:00+01:00
1.110000, 15.32014785000, 2025-05-09T05:00:00+01:00, 2025-05-09T05:30:00+01:00
0.767000, 10.58608414500, 2025-05-09T05:30:00+01:00, 2025-05-09T06:00:00+01:00
1.383000, 19.08807610500, 2025-05-09T06:00:00+01:00, 2025-05-09T06:30:00+01:00
0.729000, 10.06161061500, 2025-05-09T06:30:00+01:00, 2025-05-09T07:00:00+01:00
0.216000, 2.98121796000, 2025-05-09T07:00:00+01:00, 2025-05-09T07:30:00+01:00
0.266000, 3.67131471000, 2025-05-09T07:30:00+01:00, 2025-05-09T08:00:00+01:00
0.261000, 3.60230503500, 2025-05-09T08:00:00+01:00, 2025-05-09T08:30:00+01:00
0.243000, 7.93797165000, 2025-05-09T08:30:00+01:00, 2025-05-09T09:00:00+01:00
0.338000, 11.04129390000, 2025-05-09T09:00:00+01:00, 2025-05-09T09:30:00+01:00
0.293000, 9.57129915000, 2025-05-09T09:30:00+01:00, 2025-05-09T10:00:00+01:00
0.233000, 7.61130615000, 2025-05-09T10:00:00+01:00, 2025-05-09T10:30:00+01:00
0.807000, 26.36190585000, 2025-05-09T10:30:00+01:00, 2025-05-09T11:00:00+01:00
0.712000, 23.25858360000, 2025-05-09T11:00:00+01:00, 2025-05-09T11:30:00+01:00
0.245000, 8.00330475000, 2025-05-09T11:30:00+01:00, 2025-05-09T12:00:00+01:00
0.257000, 8.39530335000, 2025-05-09T12:00:00+01:00, 2025-05-09T12:30:00+01:00
0.225000, 7.34997375000, 2025-05-09T12:30:00+01:00, 2025-05-09T13:00:00+01:00
0.727000, 23.74858185000, 2025-05-09T13:00:00+01:00, 2025-05-09T13:30:00+01:00
0.372000, 12.15195660000, 2025-05-09T13:30:00+01:00, 2025-05-09T14:00:00+01:00
0.240000, 7.83997200000, 2025-05-09T14:00:00+01:00, 2025-05-09T14:30:00+01:00
0.565000, 18.45660075000, 2025-05-09T14:30:00+01:00, 2025-05-09T15:00:00+01:00
0.558000, 18.22793490000, 2025-05-09T15:00:00+01:00, 2025-05-09T15:30:00+01:00
0.414000, 13.52395170000, 2025-05-09T15:30:00+01:00, 2025-05-09T16:00:00+01:00
1.278000, 41.74785090000, 2025-05-09T16:00:00+01:00, 2025-05-09T16:30:00+01:00
0.587000, 19.17526485000, 2025-05-09T16:30:00+01:00, 2025-05-09T17:00:00+01:00
1.664000, 54.35713920000, 2025-05-09T17:00:00+01:00, 2025-05-09T17:30:00+01:00
1.730000, 56.51313150000, 2025-05-09T17:30:00+01:00, 2025-05-09T18:00:00+01:00
1.712000, 55.92513360000, 2025-05-09T18:00:00+01:00, 2025-05-09T18:30:00+01:00
0.791000, 25.83924105000, 2025-05-09T18:30:00+01:00, 2025-05-09T19:00:00+01:00
1.226000, 40.04919030000, 2025-05-09T19:00:00+01:00, 2025-05-09T19:30:00+01:00
1.426000, 46.58250030000, 2025-05-09T19:30:00+01:00, 2025-05-09T20:00:00+01:00
0.175000, 5.71664625000, 2025-05-09T20:00:00+01:00, 2025-05-09T20:30:00+01:00
0.442000, 14.43861510000, 2025-05-09T20:30:00+01:00, 2025-05-09T21:00:00+01:00
0.083000, 2.71132365000, 2025-05-09T21:00:00+01:00, 2025-05-09T21:30:00+01:00
0.069000, 2.25399195000, 2025-05-09T21:30:00+01:00, 2025-05-09T22:00:00+01:00
0.069000, 2.25399195000, 2025-05-09T22:00:00+01:00, 2025-05-09T22:30:00+01:00
0.055000, 1.79666025000, 2025-05-09T22:30:00+01:00, 2025-05-09T23:00:00+01:00
0.087000, 2.84198985000, 2025-05-09T23:00:00+01:00, 2025-05-09T23:30:00+01:00
0.108000, 3.52798740000, 2025-05-09T23:30:00+01:00, 2025-05-10T00:00:00+01:00
0.082000, 2.67865710000, 2025-05-10T00:00:00+01:00, 2025-05-10T00:30:00+01:00
0.087000, 2.84198985000, 2025-05-10T00:30:00+01:00, 2025-05-10T01:00:00+01:00
0.060000, 1.95999300000, 2025-05-10T01:00:00+01:00, 2025-05-10T01:30:00+01:00
0.084000, 1.15936254000, 2025-05-10T01:30:00+01:00, 2025-05-10T02:00:00+01:00
0.070000, 0.96613545000, 2025-05-10T02:00:00+01:00, 2025-05-10T02:30:00+01:00
2.495000, 34.43582782500, 2025-05-10T02:30:00+01:00, 2025-05-10T03:00:00+01:00
3.734000, 51.53642529000, 2025-05-10T03:00:00+01:00, 2025-05-10T03:30:00+01:00
2.373000, 32.75199175500, 2025-05-10T03:30:00+01:00, 2025-05-10T04:00:00+01:00
2.036000, 28.10073966000, 2025-05-10T04:00:00+01:00, 2025-05-10T04:30:00+01:00
0.441000, 6.08665333500, 2025-05-10T04:30:00+01:00, 2025-05-10T05:00:00+01:00
0.364000, 5.02390434000, 2025-05-10T05:00:00+01:00, 2025-05-10T05:30:00+01:00
0.746000, 10.29624351000, 2025-05-10T05:30:00+01:00, 2025-05-10T06:00:00+01:00
0.663000, 9.15068290500, 2025-05-10T06:00:00+01:00, 2025-05-10T06:30:00+01:00
0.261000, 3.60230503500, 2025-05-10T06:30:00+01:00, 2025-05-10T07:00:00+01:00
0.069000, 0.95233351500, 2025-05-10T07:00:00+01:00, 2025-05-10T07:30:00+01:00
0.066000, 0.91092771000, 2025-05-10T07:30:00+01:00, 2025-05-10T08:00:00+01:00
0.065000, 0.89712577500, 2025-05-10T08:00:00+01:00, 2025-05-10T08:30:00+01:00
0.057000, 1.86199335000, 2025-05-10T08:30:00+01:00, 2025-05-10T09:00:00+01:00
0.069000, 2.25399195000, 2025-05-10T09:00:00+01:00, 2025-05-10T09:30:00+01:00
0.304000, 9.93063120000, 2025-05-10T09:30:00+01:00, 2025-05-10T10:00:00+01:00
0.124000, 4.05065220000, 2025-05-10T10:00:00+01:00, 2025-05-10T10:30:00+01:00
0.093000, 3.03798915000, 2025-05-10T10:30:00+01:00, 2025-05-10T11:00:00+01:00
0.081000, 2.64599055000, 2025-05-10T11:00:00+01:00, 2025-05-10T11:30:00+01:00
0.245000, 8.00330475000, 2025-05-10T11:30:00+01:00, 2025-05-10T12:00:00+01:00
0.150000, 4.89998250000, 2025-05-10T12:00:00+01:00, 2025-05-10T12:30:00+01:00
0.150000, 4.89998250000, 2025-05-10T12:30:00+01:00, 2025-05-10T13:00:00+01:00
0.193000, 6.30464415000, 2025-05-10T13:00:00+01:00, 2025-05-10T13:30:00+01:00
0.143000, 4.67131665000, 2025-05-10T13:30:00+01:00, 2025-05-10T14:00:00+01:00
0.119000, 3.88731945000, 2025-05-10T14:00:00+01:00, 2025-05-10T14:30:00+01:00
0.120000, 3.91998600000, 2025-05-10T14:30:00+01:00, 2025-05-10T15:00:00+01:00
0.182000, 5.94531210000, 2025-05-10T15:00:00+01:00, 2025-05-10T15:30:00+01:00
0.119000, 3.88731945000, 2025-05-10T15:30:00+01:00, 2025-05-10T16:00:00+01:00
0.090000, 2.93998950000, 2025-05-10T16:00:00+01:00, 2025-05-10T16:30:00+01:00
0.586000, 19.14259830000, 2025-05-10T16:30:00+01:00, 2025-05-10T17:00:00+01:00
0.069000, 2.25399195000, 2025-05-10T17:00:00+01:00, 2025-05-10T17:30:00+01:00
0.085000, 2.77665675000, 2025-05-10T17:30:00+01:00, 2025-05-10T18:00:00+01:00
0.080000, 2.61332400000, 2025-05-10T18:00:00+01:00, 2025-05-10T18:30:00+01:00
0.076000, 2.48265780000, 2025-05-10T18:30:00+01:00, 2025-05-10T19:00:00+01:00
0.124000, 4.05065220000, 2025-05-10T19:00:00+01:00, 2025-05-10T19:30:00+01:00
0.106000, 3.46265430000, 2025-05-10T19:30:00+01:00, 2025-05-10T20:00:00+01:00
0.963000, 31.45788765000, 2025-05-10T20:00:00+01:00, 2025-05-10T20:30:00+01:00
0.141000, 4.60598355000, 2025-05-10T20:30:00+01:00, 2025-05-10T21:00:00+01:00
0.141000, 4.60598355000, 2025-05-10T21:00:00+01:00, 2025-05-10T21:30:00+01:00
0.445000, 14.53661475000, 2025-05-10T21:30:00+01:00, 2025-05-10T22:00:00+01:00
0.101000, 3.29932155000, 2025-05-10T22:00:00+01:00, 2025-05-10T22:30:00+01:00
0.524000, 17.11727220000, 2025-05-10T22:30:00+01:00, 2025-05-10T23:00:00+01:00
0.117000, 3.82198635000, 2025-05-10T23:00:00+01:00, 2025-05-10T23:30:00+01:00
0.064000, 2.09065920000, 2025-05-10T23:30:00+01:00, 2025-05-11T00:00:00+01:00
0.071000, 2.31932505000, 2025-05-11T00:00:00+01:00, 2025-05-11T00:30:00+01:00
0.051000, 1.66599405000, 2025-05-11T00:30:00+01:00, 2025-05-11T01:00:00+01:00
0.061000, 1.99265955000, 2025-05-11T01:00:00+01:00, 2025-05-11T01:30:00+01:00
0.052000, 0.71770062000, 2025-05-11T01:30:00+01:00, 2025-05-11T02:00:00+01:00
0.050000, 0.69009675000, 2025-05-11T02:00:00+01:00, 2025-05-11T02:30:00+01:00
2.417000, 33.35927689500, 2025-05-11T02:30:00+01:00, 2025-05-11T03:00:00+01:00
3.288000, 45.38076228000, 2025-05-11T03:00:00+01:00, 2025-05-11T03:30:00+01:00
2.207000, 30.46087054500, 2025-05-11T03:30:00+01:00, 2025-05-11T04:00:00+01:00
1.056000, 14.57484336000, 2025-05-11T04:00:00+01:00, 2025-05-11T04:30:00+01:00
0.545000, 7.52205457500, 2025-05-11T04:30:00+01:00, 2025-05-11T05:00:00+01:00
0.745000, 10.28244157500, 2025-05-11T05:00:00+01:00, 2025-05-11T05:30:00+01:00
0.590000, 8.14314165000, 2025-05-11T05:30:00+01:00, 2025-05-11T06:00:00+01:00
1.223000, 16.87976650500, 2025-05-11T06:00:00+01:00, 2025-05-11T06:30:00+01:00
0.268000, 3.69891858000, 2025-05-11T06:30:00+01:00, 2025-05-11T07:00:00+01:00
0.071000, 0.97993738500, 2025-05-11T07:00:00+01:00, 2025-05-11T07:30:00+01:00
0.072000, 0.99373932000, 2025-05-11T07:30:00+01:00, 2025-05-11T08:00:00+01:00
0.100000, 1.38019350000, 2025-05-11T08:00:00+01:00, 2025-05-11T08:30:00+01:00
0.186000, 6.07597830000, 2025-05-11T08:30:00+01:00, 2025-05-11T09:00:00+01:00
0.139000, 4.54065045000, 2025-05-11T09:00:00+01:00, 2025-05-11T09:30:00+01:00
0.099000, 3.23398845000, 2025-05-11T09:30:00+01:00, 2025-05-11T10:00:00+01:00
0.197000, 6.43531035000, 2025-05-11T10:00:00+01:00, 2025-05-11T10:30:00+01:00
0.217000, 7.08864135000, 2025-05-11T10:30:00+01:00, 2025-05-11T11:00:00+01:00
0.475000, 15.51661125000, 2025-05-11T11:00:00+01:00, 2025-05-11T11:30:00+01:00
0.189000, 6.17397795000, 2025-05-11T11:30:00+01:00, 2025-05-11T12:00:00+01:00
0.248000, 8.10130440000, 2025-05-11T12:00:00+01:00, 2025-05-11T12:30:00+01:00
0.114000, 3.72398670000, 2025-05-11T12:30:00+01:00, 2025-05-11T13:00:00+01:00
0.088000, 2.87465640000, 2025-05-11T13:00:00+01:00, 2025-05-11T13:30:00+01:00
0.086000, 2.80932330000, 2025-05-11T13:30:00+01:00, 2025-05-11T14:00:00+01:00
0.075000, 2.44999125000, 2025-05-11T14:00:00+01:00, 2025-05-11T14:30:00+01:00
0.118000, 3.85465290000, 2025-05-11T14:30:00+01:00, 2025-05-11T15:00:00+01:00
0.328000, 10.71462840000, 2025-05-11T15:00:00+01:00, 2025-05-11T15:30:00+01:00
0.117000, 3.82198635000, 2025-05-11T15:30:00+01:00, 2025-05-11T16:00:00+01:00
0.160000, 5.22664800000, 2025-05-11T16:00:00+01:00, 2025-05-11T16:30:00+01:00
0.098000, 3.20132190000, 2025-05-11T16:30:00+01:00, 2025-05-11T17:00:00+01:00
0.081000, 2.64599055000, 2025-05-11T17:00:00+01:00, 2025-05-11T17:30:00+01:00
1.009000, 32.96054895000, 2025-05-11T17:30:00+01:00, 2025-05-11T18:00:00+01:00
0.114000, 3.72398670000, 2025-05-11T18:00:00+01:00, 2025-05-11T18:30:00+01:00
0.451000, 14.73261405000, 2025-05-11T18:30:00+01:00, 2025-05-11T19:00:00+01:00
0.124000, 4.05065220000, 2025-05-11T19:00:00+01:00, 2025-05-11T19:30:00+01:00
0.458000, 14.96127990000, 2025-05-11T19:30:00+01:00, 2025-05-11T20:00:00+01:00
0.322000, 10.51862910000, 2025-05-11T20:00:00+01:00, 2025-05-11T20:30:00+01:00
0.139000, 4.54065045000, 2025-05-11T20:30:00+01:00, 2025-05-11T21:00:00+01:00
0.142000, 4.63865010000, 2025-05-11T21:00:00+01:00, 2025-05-11T21:30:00+01:00
0.278000, 9.08130090000, 2025-05-11T21:30:00+01:00, 2025-05-11T22:00:00+01:00
0.164000, 5.35731420000, 2025-05-11T22:00:00+01:00, 2025-05-11T22:30:00+01:00
0.542000, 17.70527010000, 2025-05-11T22:30:00+01:00, 2025-05-11T23:00:00+01:00
0.140000, 4.57331700000, 2025-05-11T23:00:00+01:00, 2025-05-11T23:30:00+01:00
0.081000, 2.64599055000, 2025-05-11T23:30:00+01:00, 2025-05-12T00:00:00+01:00
0.058000, 1.89465990000, 2025-05-12T00:00:00+01:00, 2025-05-12T00:30:00+01:00
0.073000, 2.38465815000, 2025-05-12T00:30:00+01:00, 2025-05-12T01:00:00+01:00
0.055000, 1.79666025000, 2025-05-12T01:00:00+01:00, 2025-05-12T01:30:00+01:00
0.058000, 0.80051223000, 2025-05-12T01:30:00+01:00, 2025-05-12T02:00:00+01:00
0.063000, 0.86952190500, 2025-05-12T02:00:00+01:00, 2025-05-12T02:30:00+01:00
1.620000, 22.35913470000, 2025-05-12T02:30:00+01:00, 2025-05-12T03:00:00+01:00
2.400000, 33.12464400000, 2025-05-12T03:00:00+01:00, 2025-05-12T03:30:00+01:00
2.298000, 31.71684663000, 2025-05-12T03:30:00+01:00, 2025-05-12T04:00:00+01:00
1.082000, 14.93369367000, 2025-05-12T04:00:00+01:00, 2025-05-12T04:30:00+01:00
0.563000, 7.77048940500, 2025-05-12T04:30:00+01:00, 2025-05-12T05:00:00+01:00
0.965000, 13.31886727500, 2025-05-12T05:00:00+01:00, 2025-05-12T05:30:00+01:00
0.606000, 8.36397261000, 2025-05-12T05:30:00+01:00, 2025-05-12T06:00:00+01:00
1.670000, 23.04923145000, 2025-05-12T06:00:00+01:00, 2025-05-12T06:30:00+01:00
0.907000, 12.51835504500, 2025-05-12T06:30:00+01:00, 2025-05-12T07:00:00+01:00
0.136000, 1.87706316000, 2025-05-12T07:00:00+01:00, 2025-05-12T07:30:00+01:00
0.079000, 1.09035286500, 2025-05-12T07:30:00+01:00, 2025-05-12T08:00:00+01:00
0.084000, 1.15936254000, 2025-05-12T08:00:00+01:00, 2025-05-12T08:30:00+01:00
0.108000, 3.52798740000, 2025-05-12T08:30:00+01:00, 2025-05-12T09:00:00+01:00
0.182000, 5.94531210000, 2025-05-12T09:00:00+01:00, 2025-05-12T09:30:00+01:00
0.056000, 1.82932680000, 2025-05-12T09:30:00+01:00, 2025-05-12T10:00:00+01:00
0.062000, 2.02532610000, 2025-05-12T10:00:00+01:00, 2025-05-12T10:30:00+01:00
0.111000, 3.62598705000, 2025-05-12T10:30:00+01:00, 2025-05-12T11:00:00+01:00
0.066000, 2.15599230000, 2025-05-12T11:00:00+01:00, 2025-05-12T11:30:00+01:00
0.074000, 2.41732470000, 2025-05-12T11:30:00+01:00, 2025-05-12T12:00:00+01:00
0.050000, 1.63332750000, 2025-05-12T12:00:00+01:00, 2025-05-12T12:30:00+01:00
0.552000, 18.03193560000, 2025-05-12T12:30:00+01:00, 2025-05-12T13:00:00+01:00
0.064000, 2.09065920000, 2025-05-12T13:00:00+01:00, 2025-05-12T13:30:00+01:00
0.098000, 3.20132190000, 2025-05-12T13:30:00+01:00, 2025-05-12T14:00:00+01:00
0.089000, 2.90732295000, 2025-05-12T14:00:00+01:00, 2025-05-12T14:30:00+01:00
0.082000, 2.67865710000, 2025-05-12T14:30:00+01:00, 2025-05-12T15:00:00+01:00
0.163000, 5.32464765000, 2025-05-12T15:00:00+01:00, 2025-05-12T15:30:00+01:00
0.099000, 3.23398845000, 2025-05-12T15:30:00+01:00, 2025-05-12T16:00:00+01:00
0.094000, 3.07065570000, 2025-05-12T16:00:00+01:00, 2025-05-12T16:30:00+01:00
0.116000, 3.78931980000, 2025-05-12T16:30:00+01:00, 2025-05-12T17:00:00+01:00
0.103000, 3.36465465000, 2025-05-12T17:00:00+01:00, 2025-05-12T17:30:00+01:00
0.112000, 3.65865360000, 2025-05-12T17:30:00+01:00, 2025-05-12T18:00:00+01:00
0.151000, 4.93264905000, 2025-05-12T18:00:00+01:00, 2025-05-12T18:30:00+01:00
0.172000, 5.61864660000, 2025-05-12T18:30:00+01:00, 2025-05-12T19:00:00+01:00
0.218000, 7.12130790000, 2025-05-12T19:00:00+01:00, 2025-05-12T19:30:00+01:00
0.208000, 6.79464240000, 2025-05-12T19:30:00+01:00, 2025-05-12T20:00:00+01:00
0.122000, 3.98531910000, 2025-05-12T20:00:00+01:00, 2025-05-12T20:30:00+01:00
0.110000, 3.59332050000, 2025-05-12T20:30:00+01:00, 2025-05-12T21:00:00+01:00
